"status","namespace","key","english","source","ru_source"
"ru_equals_english","gtceu","behavior.portable_scanner.state","%s: %s","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","config.gtceu.option.ae2","ae2","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","cover.fluid_filter.config_amount.1","Shift[§6x10§r],Ctrl[§ex100§r],Shift+Ctrl[§ax1000§r]","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","cover.tag_filter.info.3","§6a ^ b§r = XOR","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.chance_logic.xor","XOR","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.fluid.generic","%s","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.gui.content.count_range","%s-%sx","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.gui.content.range","%s-%s","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.gui.content.times_item","x %s","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.gui.overclock.off","X","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.jade.amperage_use","%s A","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.jade.energy_stored","%d / %d EU","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.jade.progress_sec","%s / %s s","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.machine.miner.minex","mX: %d","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.machine.miner.miney","mY: %d","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.machine.miner.minez","mZ: %d","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.machine.miner.startx","sX: %d","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.machine.miner.starty","sY: %d","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.machine.miner.startz","sZ: %d","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.multiblock.fusion_reactor.energy","EU: %d / %d","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.multiblock.ore_rig.drilled_ore_entry"," - %s","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.multiblock.output_line.0","%s x §e%s§r (%ss/ea)","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.multiblock.output_line.1","%s x §e%s§r (%s/s)","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.multiblock.output_line.2","%s ≈ §e%s§r (%ss/ea)","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.multiblock.output_line.3","%s ≈ §e%s§r (%s/s)","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.placeholder_info.block.2","  {block} -> '█'","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.top.energy_stored"," / %d EU","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.top.progress_computation"," / %s CWU","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.universal.padded_parentheses"," (%s) ","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.universal.padded_spaced_parentheses"," ( %s ) ","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.universal.parentheses","(%s)","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","gtceu.universal.spaced_parentheses","( %s )","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","item.gtceu.advanced_soc","ASoC","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","item.gtceu.nano_saber.tooltip","§7Ryujin no ken wo kurae!","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","material.gtceu.hsse","HSS-E","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","material.gtceu.hssg","HSS-G","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","material.gtceu.hsss","HSS-S","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","metaitem.generic.electric_item.stored","%d/%d EU (%s)","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","monitor.gui.title.argb","ARGB:","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","tagprefix.gem","%s","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","tagprefix.null","%s Null","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtceu","tagprefix.rock","%s","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/en_us.json","mods/gtceu-1.20.1-7.5.3.jar!assets/gtceu/lang/ru_ru.json"
"ru_equals_english","gtnn","item.gtnn.heavy_plate_t1.tooltip","§7T1","mods/gtnn-1.20.1-1.3.9.jar!assets/gtnn/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/gtnn/lang/ru_ru.json"
"ru_equals_english","gtnn","item.gtnn.heavy_plate_t2.tooltip","§7T2","mods/gtnn-1.20.1-1.3.9.jar!assets/gtnn/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/gtnn/lang/ru_ru.json"
"ru_equals_english","gtnn","item.gtnn.heavy_plate_t3.tooltip","§7T3","mods/gtnn-1.20.1-1.3.9.jar!assets/gtnn/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/gtnn/lang/ru_ru.json"
"ru_equals_english","gtnn","item.gtnn.heavy_plate_t4.tooltip","§7T4","mods/gtnn-1.20.1-1.3.9.jar!assets/gtnn/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/gtnn/lang/ru_ru.json"
"ru_equals_english","gtnn","item.gtnn.pico_pic_chip","PPIC","mods/gtnn-1.20.1-1.3.9.jar!assets/gtnn/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/gtnn/lang/ru_ru.json"
"ru_equals_english","gtnn","item.gtnn.spintronic_smd_transistor","MOSFET","mods/gtnn-1.20.1-1.3.9.jar!assets/gtnn/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/gtnn/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.ad_astra.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.ad_astra.title","Ad Astra","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.apple.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.beach_sunrise_left.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.beach_sunrise_mid.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.beach_sunrise_right.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.broken_birches.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.broken_birches_left_sidepanel.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.broken_birches_right_sidepanel.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.cookies_on_a_plate.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.coral_depths.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.desert_plateau.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.green_woods.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.lava_puddles.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.marigold_meadows.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.misty_mountain_left_sidepanel.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.misty_mountain_right_sidepanel.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.misty_mountains.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.my_man_diorite.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.mysterious_mangroves.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.nian_cat.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.pride_steve.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.rocky_beach.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.safari_sunset.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.small_safari_sunset.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.terrarium.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","handcrafted","painting.handcrafted.the_cat_and_the_cup.author","Kekie6","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/en_us.json","mods/handcrafted-forge-1.20.1-3.0.6.jar!assets/handcrafted/lang/ru_ru.json"
"ru_equals_english","hbm_ntm_rebirth","item.hbm_ntm_rebirth.syringe_mkunicorn","MKUNICORN","mods/hbm_ntm_rebirth-0.4.1beta.jar!assets/hbm_ntm_rebirth/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/hbm_ntm_rebirth/lang/ru_ru.json"
"ru_equals_english","hbm_ntm_rebirth","item.hbm_ntm_rebirth.wd40","VT-40","mods/hbm_ntm_rebirth-0.4.1beta.jar!assets/hbm_ntm_rebirth/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/hbm_ntm_rebirth/lang/ru_ru.json"
"ru_equals_english","hbm_ntm_rebirth","tooltip.hbm_ntm_rebirth.armor.dt_0_5","+0.5 DT","mods/hbm_ntm_rebirth-0.4.1beta.jar!assets/hbm_ntm_rebirth/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/hbm_ntm_rebirth/lang/ru_ru.json"
"ru_equals_english","hbm_ntm_rebirth","tooltip.hbm_ntm_rebirth.armor.dt_2","+2 DT","mods/hbm_ntm_rebirth-0.4.1beta.jar!assets/hbm_ntm_rebirth/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/hbm_ntm_rebirth/lang/ru_ru.json"
"ru_equals_english","hbm_ntm_rebirth","tooltip.hbm_ntm_rebirth.bobblehead.pu238","Pu-238","mods/hbm_ntm_rebirth-0.4.1beta.jar!assets/hbm_ntm_rebirth/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/hbm_ntm_rebirth/lang/ru_ru.json"
"ru_equals_english","hbm_ntm_rebirth","tooltip.hbm_ntm_rebirth.damage.line","%s: %s/%s%%","mods/hbm_ntm_rebirth-0.4.1beta.jar!assets/hbm_ntm_rebirth/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/hbm_ntm_rebirth/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","desc.immersiveengineering.info.operator.imply","IMPLY","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","desc.immersiveengineering.info.operator.nimply","NIMPLY","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","desc.immersiveengineering.info.percent","%1$s%%","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.crescentrose","Crescent Rose","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.dominator","Dominator","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.dragonsbreath","Dragon's Breath","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.ikelos","IKELOS","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.lususnaturae","Lusus Naturae","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.magnum","Magnum","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.microshark","Microshark","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.n7","N7","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.trident","Trident","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersiveengineering","item.immersiveengineering.shader.name.waaagh","WAAAGH!","mods/ImmersiveEngineering-1.20.1-10.2.0-183.jar!assets/immersiveengineering/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersiveengineering/lang/ru_ru.json"
"ru_equals_english","immersivepetroleum","desc.immersivepetroleum.info.projector.holdctrl","Ctrl","mods/ImmersivePetroleum-1.20.1-4.3.1-36b.jar!assets/immersivepetroleum/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersivepetroleum/lang/ru_ru.json"
"ru_equals_english","immersivepetroleum","desc.immersivepetroleum.info.projector.holdshift","Shift","mods/ImmersivePetroleum-1.20.1-4.3.1-36b.jar!assets/immersivepetroleum/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersivepetroleum/lang/ru_ru.json"
"ru_equals_english","immersivepetroleum","item.immersivepetroleum.molotov","Molotov","mods/ImmersivePetroleum-1.20.1-4.3.1-36b.jar!assets/immersivepetroleum/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersivepetroleum/lang/ru_ru.json"
"ru_equals_english","immersivepetroleum","item.immersivepetroleum.molotov_lit","Molotov Lit","mods/ImmersivePetroleum-1.20.1-4.3.1-36b.jar!assets/immersivepetroleum/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/immersivepetroleum/lang/ru_ru.json"
"ru_equals_english","jade","config.jade.item_mod_name_extra_msg","modid","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","config.jade.plugin_jade.mod_name_extra_msg","namespace,modid","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","jade.blockFace"," (%s)","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","jade.blockpos","%s %s %s","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","jade.distance1"," [%s]","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","jade.fe","%s / %s","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","jade.fluid","%s %s","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","jade.fluid2","%s %s / %s","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","jade.fraction","%d / %d","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","jade.potion","%s (%s)","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
