corpus,status,source_path,peer_path,english_text,word_count,note
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/external_program.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/external_program.json,"External Program Widget
This widget will search for any inventory in the specified $(l:programming/area)Area/$. For every inventory, it will go through each slot. When a $(l:tools/drone)Drone/$ or $(l:components/network_components#network_api)Network API/$ is found, it will run the program stored on that item.$(p)When the program finishes, the $(item)Drone/$ will move onto the next slot and/or inventory.
This widget can be used to debug $(item)Drone/$ programs, as $(l:programming/programmer)Programmers/$ also count as an inventory. Just program a $(item)Drone/$ with the $(thing)External Program/$ widget with an area of (only) the $(item)Programmer/$, and place it down.$(p)Now put a $(item)Drone/$ or $(item)Network API/$ in the programmer, and create your program. When you hit the $(thing)⟶ (export)/$ button in the $(item)Programmer/$, the deployed $(item)Drone/$ will immediately execute your program.
$(italic)Programception/$",151,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/flow_control.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/flow_control.json,"Flow Control
When a $(l:tools/drone)Drone/$ is deployed, it immediately starts to execute its stored program. Execution flow occurs as follows:$(li)The program $(italic)always/$ begins at the $(l:programming/start)Start/$ widget, of which there can be only one.$(li)Flow normally proceeds $(italic)downward/$; to the widget connected to the bottom of the current widget.
$(li)A widget executes its given operation until it decides it's $(italic)done/$ - the definition of 'done' varies from widget to widget, and is described in the pages for each individual widget.$(li)When there's no widget connected to the bottom of the current widget, execution returns to the $(l:programming/start)Start/$ widget.$(p)That's the basics. There are few special cases, however, described next...
Flow Control Widgets
$(li)The $(l:programming/label)Label/$ widget acts a point in the program to be jumped to.$(li)The $(l:programming/jump)Jump/$ widget triggers an immediate, unconditional, jump to a matching $(thing)Label/$ widget.$(li)$(l:programming/conditions)Condition/$ widgets can trigger a jump, based on the condition they're testing.$(li)The advanced $(l:programming/for_each_item)For Each Item/$ and $(l:programming/for_each_coordinate)For Each Coordinate/$ widgets repeatedly jump to a $(thing)Label/$, for their list of inputs.
A couple more special widgets exist, which affect flow control:$(li)The $(l:programming/standby)Standby/$ widget, which puts the drone to 'sleep' until another widget actually has something to do.$(li)The $(l:programming/suicide)Suicide/$ widget, which drops the $(thing)Drone/$ as an item, immediately terminating execution.",261,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/for_each_coordinate.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/for_each_coordinate.json,"For Each Coordinate Widget
This advanced widget will loop through every single coordinate in the specified $(l:programming/area)Area/$. For each coordinate, it will set the $(ttcolor)$(t:Right-click the widget to configure the variable)specified variable/$ to that coordinate, and jump to the $(l:programming/label)Label/$ which matches the connected $(l:programming/text)Text/$ widget. When that routine is done executing (when it reaches the end of a program where it would usually jump back to $(l:programming/start)Start/$), it will return to this widget and repeat for the next coordinate.
Breaking
You can break out of the loop by setting the coordinate variable used by the $(thing)For Each Coordinate/$ to any blockpos outside the current world's build height. Next time, when the program jumps back to the $(thing)For Each Coordinate/$, it will notice this and cancel further traversal of coordinates.$(p)$(italic)This behaviour has changed in MC 1.18+ due to new world height functionality; (0,0,0) used to be considered invalid, which was always dubious (void worlds), but even more so now./$
$(italic)For Each Coordinate Widget/$",183,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/for_each_item.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/for_each_item.json,"For Each Item Widget
This advanced widget will execute a subroutine for every connected $(l:programming/item_filter)Item Filter/$. For each filter, it will set the specified variable to that filter, and jump to the $(l:programming/label)Label/$ which matches the connected $(l:programming/text)Text/$ widget. When that routine is done executing (when it reaches the end of a program where it would usually jump back to $(l:programming/start)Start/$), it will come back to this widget and do the same for the next $(thing)Item Filter/$.
Breaking
You can break out of the loop by setting the item variable used by the $(thing)For Each Item/$ to an empty filter (use the $(l:programming/item_assign)Item Assign/$ widget to do this). Next time, when the program jumps back to the $(thing)For Each Item/$, it will notice this and cancel further traversal of filters.
$(italic)For Each Item Widget/$",155,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/goto.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/goto.json,"Go To Location Widget
$(thing)Go to Location/$ is pretty straightforward: the $(l:tools/drone)Drone/$ will go to the nearest reachable location within the specified $(l:programming/area)Area/$.$(p)This widget is done $(ttcolor)$(t:You can configure the widget to be 'done' immediately; right-click for the setup GUI)when the Drone has reached the area/$, or when this area isn't reachable.
$(italic)Go To Location Widget/$",70,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/harvest.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/harvest.json,"Harvest Widget
The Drone will harvest any fully grown crop or tree within the specified $(l:programming/area)area/$. Items that are dropped from the crop blocks are $(italic)not/$ picked up; either add a separate $(l:programming/pickup_item)Pick Up Item/$ widget, or use some alternate means of collecting the items, such as a separate $(item)Drone/$.$(p)You can connect an optional $(l:programming/item_filter)Item Filter/$ to limit which crops will be harvested (use the crop's seed to filter).
Tools
You can make the $(item)Drone/$ $(l:programming/inventory_import)import/$ a $(item)Hoe/$. When equipped with a Hoe, crops will automatically be replanted (this uses durability from the Hoe).$(p)You can force the $(item)Drone/$ to $(italic)only/$ harvest when carrying a Hoe by checking the $(item)Requires Hoe/$ checkbox in the widget setup GUI; then, if/when the Hoe breaks, the drone can get another one before continuing to harvest.
Limiting Blocks Harvested
The amount of harvest actions can be limited to a specified amount by $(thing)right-clicking/$ the $(thing)Harvest/$ widget.$(p)If set to 1 for example, the $(item)Drone/$ will only harvest one block each time the widget is executed, and move on to the next widget after harvesting that one block.
$(italic)Get off my land/$",218,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/inventory_export.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/inventory_export.json,"Inventory Export Widget
The opposite of the $(l:programming/inventory_import)Inventory Import/$ widget: the $(l:tools/drone)Drone/$ will move to the nearest inventory within the specified $(l:programming/area)area/$ to drop off items from the $(item)Drone's/$ inventory.$(p)$(thing)Right-click/$ the widget for a setup GUI where you can specify the sides of the inventory the Drone should export items to. You can also specify a maximum number of items to export.
You can also connect any number (including zero) of $(l:programming/item_filter)Item Filter/$ widgets to limit the items that may be exported. Remember, filters on the $(italic)right/$ acts as a whitelist, and filters on the $(italic)left/$ act as a blacklist.$(p)This widget is done executing when the $(item)Drone's/$ inventory is empty, or when there's no inventory (or inventories) in the area which can accepts the items to be exported.
$(italic)You're welcome/$",155,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/inventory_import.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/inventory_import.json,"Inventory Import Widget
This will make the $(l:tools/drone)Drone/$ move to the nearest inventory within the specified $(l:programming/area)area/$, extract items from that inventory and insert them into the $(item)Drone's/$ inventory.$(p)$(thing)Right-click/$ the widget for a setup GUI where you can specify the side the $(item)Drone/$ should extract the items from. You can also specify the maximum number of items to import.
You can also connect any number (including zero) of $(l:programming/item_filter)Item Filter/$ widgets to limit the items that may be imported. Remember, filters on the $(italic)right/$ acts as a whitelist, and filters on the $(italic)left/$ act as a blacklist.$(p)This widget is done executing when the $(item)Drone's/$ inventory is full, or when no more (applicable) items can be found in the relevant inventory (or inventories).
$(italic)I'll have that, thanks/$",148,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/item_assign.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/item_assign.json,"Item Assignment Widget
The $(thing)Item Assignment/$ widget is an advanced widget that allows you to store an item in a $(l:programming/variables)variable/$. Variables may be either coordinates or items; here we are talking about the latter.$(p)See the $(l:programming/coordinate_operator)Coordinate Operator/$ widget for information about coordinate variables and a general explanation about variables.
To store an item in a given $(thing)variable/$, place an $(l:programming/item_filter)Item Filter/$ widget on the $(italic)right-hand/$ side of the $(thing)Item Assignment/$ widget with the desired item. This item will be assigned to the variable, which you specify by $(thing)right-clicking/$ the $(thing)Item Assignment/$ widget. Only the actual item will be transferred from the filter; filter settings are not.$(p)If you omit the $(thing)Item Filter/$ widget, the drone's held item will be assigned to the variable instead.
$(italic)Item Assignment Widget/$",152,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/item_filter.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/item_filter.json,"Item Filter Widget
The $(thing)Item Filter/$ is a widget solely used as a $(thing)parameter/$ for other widgets. You can use it to specify which blocks & items may be picked up / placed / mined / etc.$(p)Start by $(thing)right-clicking/$ the widget. Then you can either search for an item in the game by clicking $(thing)Search Item.../$ or you can select an item from your inventory by clicking $(thing)Search Inventory.../$
Then you can apply some extra filter options to control how the match is done; how these options work is displayed in the tooltips of the checkboxes in the GUI.$(p)As usual, placing this widget to the $(italic)right/$ of its parent acts as a whitelist, and placing it to the $(italic)left/$ acts as a blacklist.
$(italic)Item Filter Widget/$",135,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/jump.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/jump.json,"Jump Widget
This widget is purely focused on $(l:programming/flow_control)program flow/$. When the program hits a $(thing)Jump/$ widget, it will look at the connected $(l:programming/text)Text/$ widget, and try to jump to a $(l:programming/label)Label/$ widget with a matching name. If it fails for any reason, execution will return to the $(l:programming/start)Start/$ widget. (This fallback behaviour should never occur normally).
A $(thing)Jump/$ widget can be used to merge multiple $(italic)branches/$ in the program flow (by using two or more jumps that all jump to the same $(l:programming/label)Label/$, or simply to organize your program by separating sections into their own 'subroutines'. A useful tip is to check $(bold)Show Flow/$ checkbox at the bottom left of the $(l:programming/programmer)Programmer/$ GUI; it will show lines linking $(thing)Jump/Condition/Label/$ widgets of the same name.
$(italic)Might as well/$",155,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/jump_sub.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/jump_sub.json,"Jump Subroutine Widget
This widget behaves like $(thing)Jump/$ except when the subroutine has completed, execution will continue in the widget connected to the bottom of the $(thing)Jump Subroutine/$ widget. A $(thing)Jump Subroutine/$ widget is useful for reusing common code and calling subroutines with arbitrary arguments by assigning variables before jumping to the subroutine.
$(italic)Jump Subroutine Widget/$",60,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/label.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/label.json,"Label Widget
This widget is purely focused on $(l:programming/flow_control)program flow/$. The label defines a point in the program that $(l:programming/jump)Jump/$ and $(l:programming/conditions)Condition/$ widgets can jump to. You must attach a $(l:programming/text)Text/$ widget to this widget to name it. Any jumps/conditions using a $(thing)Text/$ widget of that name will then jump to this label.
A $(thing)Label/$ widget can be used to create a $(italic)branch/$ in the program flow (when using $(l:programming/conditions)Conditions/$), or just to organize sections of your program for clarity by putting them next to each other. A useful tip is to check $(bold)Show Flow/$ checkbox at the bottom left of the $(l:programming/programmer)Programmer/$ GUI; it will show lines linking $(thing)Jump/Condition/Label/$ widgets of the same name.
$(italic)Label Widget/$",145,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/liquid_export.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/liquid_export.json,"Fluid Export Widget
The opposite of $(l:programming/liquid_import)Fluid Import/$: the $(l:tools/drone)Drone/$ will move to the nearest tank within the specified $(l:programming/area)Area/$ to drop off fluid from its own tank.$(p)Additionally, the $(item)Drone/$ can place fluid in the world: to do so, check the $(thing)Place fluid in world/$ option in the widget GUI. Beware, $(item)Drones/$ can easily trap themselves while doing this!
You can specify to which side(s) of the tank the Drone should output its items in the widget GUI; you can also specify a maximum amount of exported fluid (in mB).$(p)You can $(ttcolor)$(t:Connect on the right to whitelist, on the left to blacklist)connect/$ a $(l:programming/liquid_filter)Fluid Filter/$ to limit what may be exported by the Drone.$(p)This widget is done when the $(item)Drone's/$ tank is empty (of applicable fluids), or when there's no tank within the area which will accepts the fluid.
$(italic)Fluid Export Widget/$",171,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/liquid_filter.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/liquid_filter.json,"Fluid Filter Widget
The $(thing)Fluid Filter/$ is a widget solely used as $(thing)parameter/$ for other widgets. You can use it to specify a certain fluid by $(thing)right-clicking/$ the widget and searching/selecting fluids in the resulting search GUI.
$(italic)Fluid Filter Widget/$",46,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/liquid_import.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/liquid_import.json,"Fluid Import Widget
The $(thing)Fluid Import Widget/$ will make the $(l:tools/drone)Drone/$ move to the nearest tank within the specified $(l:programming/area)area/$, extract fluid from that tank and it put it in its own tank.$(p)It can also suck up fluids from in-world fluid blocks, making the $(item)Drone/$ act as a portable pump.
$(thing)Right-click/$ the widget to open the setup GUI, where you can specify from which side(s) the Drone should extract the fluids from, and the maximum amount of imported fluid per operation (in mB).$(p)You can $(ttcolor)$(t:Connect on the right to whitelist, on the left to blacklist)connect/$ a $(l:programming/liquid_filter)Fluid Filter/$ to limit what may be imported by the Drone.$(p)This widget is done when the $(item)Drone's/$ tank is full or when no more (applicable) liquids can be found in the tanks.
$(italic)Slurp/$",156,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/logistics.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/logistics.json,"Logistics Widget
This widget makes the $(l:tools/drone)Drone/$ behave like a $(l:logistics/logistics_drone)Logistics Drone/$, but allows some extra flexibility over the base Logistic Drone functionality:$(li)It can be used with other widgets, e.g. a $(l:programming/standby)Standby/$ widget for more efficient air usage$(li)A custom $(l:programming/area)Area/$ can be defined (a standard Logistics Drone has a 33x33x33 area centered on the drone, which cannot be changed)
$(italic)Logistics Widget/$",81,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/pickup_item.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/pickup_item.json,"Pick Up Items Widget
The $(l:tools/drone)Drone/$ will pick up item entities in the world and put them into its inventory. Keep in mind that any $(l:programming/area)Area/$ widgets connected to this widget must have an area type of $(thing)Box/$; this is only supported shape. It's possible to create more complex shapes, though, by using whitelisting/blacklisting of multiple areas.
You can add an $(l:programming/item_filter)Item Filter/$ widget to limit which items can be picked up (remember, a blacklist filter is placed on the $(thing)left/$).$(p)This widget is done executing when no items lying on the ground (which pass the item filter) can fit in the Drone's inventory or when there are no items left to pick up.
$(italic)Mine. Mine. Mine./$",132,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/place.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/place.json,"Place Widget
The $(l:tools/drone)Drone/$ will place blocks from its inventory in the world. It will place blocks in the $(l:programming/area)area/$ specified, starting with locations that are closest to it.$(p)You can control the order in which blocks are placed: $(thing)Right-click/$ the widget to specify if the $(item)Drone/$ should place blocks layer by layer, and if so from top to bottom or vice versa.
Limiting the Place Count
The number of place actions can be limited to a specified amount by $(thing)right-clicking/$ the widget. If set to 1 for example, the $(item)Drone/$ will only place one block, and the widget is considered done after placing that one block.$(p)If no limit is set, the widget is only considered done when unable to place any more blocks.
Filtering
Finally, you can specify which blocks from the $(item)Drone's/$ inventory may be placed by connecting an $(l:programming/item_filter)Item Filter/$ widget. Connect on the $(italic)right/$ to whitelist items, and on the $(italic)left/$ to blacklist items.
$(italic)Place Widget/$",182,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/programmable_controller.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/programmable_controller.json,"Programmable Controller
A Programmable Controller can do very similar things to what $(l:tools/drone)Drones/$ can do. A program can be written in a $(l:programming/programmer)Programmer/$, and saved to either a $(item)Drone/$ or $(l:components/network_components#network_api)Network API/$. Either of these items can then be placed in the $(item)Programmable Controller/$. Provided that there is enough $(l:base_concepts/pressure)pressure/$, the $(item)Programmable Controller/$ will execute the program just as it would when programmed onto a $(item)Drone/$.
There are a few differences, though:$(li)A $(item)Programmable Controller/$ uses a miniature version of a $(item)Drone/$ - a $(thing)minidrone/$. It's not a real entity, so no pathfinding is involved, and the $(thing)minidrone/$ can move through walls. This has the benefit of being more friendly to the server and more reliable in general.$(li)When executing a program, the $(item)Programmable Controller/$ will use air at a rate of 10mL/tick (whereas Drones only use 1mL/tick).
$(li)The $(item)Programmable Controller/$ cannot execute the following widgets: Computer Piece, Entity Attack, Drone Condition: Entity, Entity Export, Entity Import, Teleport, Standby, Suicide.$(p)The $(item)Programmable Controller/$ is generally best suited to larger applications, such as excavating big areas or building large structures.
Interfacing Items/Fluids
Any items or fluids that the $(thing)minidrone/$ collects can be interfaced via the sides of the $(item)Programmable Controller/$ block.$(p)By default, the 'drone' has a single inventory slot, and a 16000mB tank. The inventory size can be increased by adding $(l:base_concepts/upgrades#inventory)Inventory Upgrades/$ (max 35), which also increases the tank size by 1000mB per upgrade.
Interfacing (cont.)
By default, the top & side faces of the $(item)Programmable Controller/$ can be used to interface with items, and the bottom face can be used to insert or remove programmable items, but this can be adjusted if desired via the $(bold)Side Configuration/$ GUI tab.$(p)All faces of the $(item)Programmable Controller/$ can always be used to interface fluids.
Charging Items
The Programmable Controller is capable of $(thing)charging/$ the minidrone's held item, i.e. the item in slot 0 of the drone's inventory. This includes both pressurizable items such as the $(l:tools/jackhammer)Jackhammer/$, and items using $(thing)Forge Energy/$. Air and/or FE from the Programmable Controller's own buffers is used to do this. Charging is disabled by default; enable it via the controller's GUI ($(thing)Held Item Charging/$ side tab).
Crafting a Programmable Controller",415,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/programming/programmer.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/programming/programmer.json,"Programmer
The $(item)Programmer/$ is a machine used to program $(l:tools/drone)Drones/$, using a visual programming system where $(l:programming/puzzle_pieces)Puzzle Pieces/$ are assembled in a programming GUI. The $(thing)Programmer/$ does not require $(l:base_concepts/pressure)pressure/$ to operate.The rest of the $(thing)Programming/$ category has much more information about how to write Drone programs.
Crafting a Programmer
$(italic)Programmer GUI: see following pages for information on each section/$
$(bold)1. Main Programming Area/$$(p)This area is where your actual actual program is built. Widgets are dragged here from the $(thing)widget tray (area 2)/$ and 'snapped' together to form programs.$(p)You can zoom in and out of the programming area with the mouse wheel, or with the scrollbar on the right-hand side.
$(bold)2. Widget Tray/$$(p)This area holds the widgets you will use to build your program. It holds more widgets than are shown; you can cycle through pages with the arrow buttons under the tray, or expand the tray to show all widgets with $(thing)Space/$ or $(thing)Tab/$.$(p)When expanded, the tray will also show a textfield above where you can enter a filter string to search for widgets.
$(bold)3. Drone Slot/$$(p)Place the $(l:tools/drone)Drone/$ (or $(l:components/network_components)Network Storage/API/$) to be programmed here. When ready to program the Drone, press the $(thing)⟶/$ button to write the program. You can use the textfield to the left to name the Drone, if you wish. You will hear audible feedback if successful.$(p)You can also use the $(thing)⟵/$ button to import a program from a Drone (or Network Storage/API).
$(bold)4. Difficulty Selection/$$(p)These radio buttons control which of the programming widgets are available in the tray. They also enable/disable some advanced features, such as $(l:programming/coordinate_operator)variables/$.$(p)$(bold)5. Player Inventory/$$(p)Your own inventory; if you have any $(l:tools/gps_tool)GPS Tools/$ or $(l:tools/gps_area_tool)GPS Area Tools/$, you can click them on $(l:programming/area)Area/$ or $(l:programming/coordinate)Coordinate/$ widgets to transfer their settings to the widget.
$(bold)6. Navigation & Display Options/$$(p)You can use these buttons to:$(li)Navigate to the $(l:programming/start)Start/$ widget of your program$(li)Navigate to the last widget you placed$(li)Toggle display of extra info on each widget$(li)Toggle display of connection lines between $(l:programming/jump)Jump/$ and $(l:programming/label)Label/$ widgets
$(bold)7. Misc Buttons/$$(p)The buttons along the left-hand edge of the GUI allow (in order):$(li)$(thing)Undo/$ of up to the last 20 actions$(li)$(thing)Redo/$ of the previous undo$(li)$(thing)Import or Export/$ your program as a JSON file to $(l:https://pastebin.com)pastebin.com/$ (Pastebin login optional)$(li)$(thing)Delete/$ your entire program (can be undone)$(li)$(thing)Convert/$ your program to $(thing)Relative/$ co-ordinates (see $(l:programming/programmer#convert_relative)this page/$ for more information)
Progwidget IDs
If you toggle on extended tooltip information with $(thing)F3+H/$, you will notice that the tooltip for each programming widget also includes the internal widget ID at the end. This is primarily of benefit if you intend to do any drone programming with the $(l:machines/drone_interface)Drone Interface/$ - the $(thing)setAction()/$ Lua method in the Drone Interface takes these IDs (the $(thing)pneumaticcraft:/$ prefix is optional) as a parameter.
Sharing Programs
If you want to share your programs with other players, you have a couple of options:$(li)You can use the $(thing)Pastebin/$ button to export your program to $(l:https://pastebin.com)pastebin.com/$$(li)The $(thing)Pastebin/$ GUI also allows writing the program to the clipboard for copying & pasting$(li)You can save your program to a $(l:tools/drone)Drone/$ or $(l:components/network_components)Network Storage/Network API/$ and give the item to another player on your server.
Convert to Relative
Say you've designed a program that runs an automated farm and you want to share this. People on a different world will have their farm at different coordinates, so they would have to change every single $(l:programming/area)Area/$ widget; what a pain.$(p)The $(thing)Convert to Relative/$ button makes this easier; it also provides tooltips indicating what you need to do to convert your program.
Convert to Relative (cont.)
You will need to add one fixed $(l:programming/coordinate_operator)Coordinate Operator/$ widget, along with a $(l:programming/coordinate)Coordinate/$ widget containing a $(thing)base position/$ (e.g. the position of an input chest). It then converts any absolute positions (area or coordinate) used in your program to coordinates relative to that base position.$(p)Now, users of your program will only have to adjust a single coordinate to use your program!
JEI Integration
If JEI is installed, you will notice a '+' (Move Items) button if you open the JEI recipe display while the Programmer GUI is open. Clicking it will add $(l:programming/item_filter)Item Filter/$ widgets for each input item in the recipe. If you have a $(l:programming/crafting)Crafting/$ widget in the programming area with no Item Filters attached, Item Filters will be added to the Crafting Widget to quickly & easily set up a recipe. Otherwise, they will be added in a row at the top left of the programming area.
JEI Integration (cont)
By default, only one Item Filter is added for each unique item type (e.g. for a $(item)Stone Slab/$ recipe, only one $(item)Stone/$ filter will be created, not three). Remember that widgets can be copied by middle-clicking and dragging. If you want to add an Item Filter for every item in the recipe, including duplicates, hold Shift when clicking the '+' button in JEI.",970,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
